"Instruction","Opcode","Valid 64-bit","Valid 32-bit","Valid 16-bit","Feature Flags","Operand 1","Operand 2","Operand 3","Operand 4","Tuple Type","Description"
"VMAXPD xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG 5F /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the maximum double-precision floating-point values between xmm2 and xmm3/m128."
"VMAXPD ymm1, ymm2, ymm3/m256","VEX.256.66.0F.WIG 5F /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the maximum packed double-precision floating-point values between ymm2 and ymm3/m256."
"VMAXPS xmm1, xmm2, xmm3/m128","VEX.128.0F.WIG 5F /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the maximum single-precision floating-point values between xmm2 and xmm3/mem."
"VMAXPS ymm1, ymm2, ymm3/m256","VEX.256.0F.WIG 5F /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the maximum single-precision floating-point values between ymm2 and ymm3/mem."
"VMAXSD xmm1, xmm2, xmm3/m64","VEX.LIG.F2.0F.WIG 5F /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the maximum scalar double-precision floating-point value between xmm3/m64 and xmm2."
"VMAXSS xmm1, xmm2, xmm3/m32","VEX.LIG.F3.0F.WIG 5F /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the maximum scalar single-precision floating-point value between xmm3/m32 and xmm2."
"VMINPD xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG 5D /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the minimum double-precision floating-point values between xmm2 and xmm3/mem."
"VMINPD ymm1, ymm2, ymm3/m256","VEX.256.66.0F.WIG 5D /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the minimum packed double-precision floating-point values between ymm2 and ymm3/mem."
"VMINPS xmm1, xmm2, xmm3/m128","VEX.128.0F.WIG 5D /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the minimum single-precision floating-point values between xmm2 and xmm3/mem."
"VMINPS ymm1, ymm2, ymm3/m256","VEX.256.0F.WIG 5D /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the minimum single double-precision floating-point values between ymm2 and ymm3/mem."
"VMINSD xmm1, xmm2, xmm3/m64","VEX.LIG.F2.0F.WIG 5D /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the minimum scalar double-precision floating-point value between xmm3/m64 and xmm2."
"VMINSS xmm1, xmm2, xmm3/m32","VEX.LIG.F3.0F.WIG 5D /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the minimum scalar single-precision floating-point value between xmm3/m32 and xmm2."
"VMOVAPD xmm1, xmm2/m128","VEX.128.66.0F.WIG 28 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move aligned packed double-precision floating-point values from xmm2/mem to xmm1."
"VMOVAPD ymm1, ymm2/m256","VEX.256.66.0F.WIG 28 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move aligned packed double-precision floating-point values from ymm2/mem to ymm1."
"VMOVAPD xmm2/m128, xmm1","VEX.128.66.0F.WIG 29 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move aligned packed double-precision floating-point values from xmm1 to xmm2/mem."
"VMOVAPD ymm2/m256, ymm1","VEX.256.66.0F.WIG 29 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move aligned packed double-precision floating-point values from ymm1 to ymm2/mem."
"VMOVAPS xmm1, xmm2/m128","VEX.128.0F.WIG 28 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move aligned packed single-precision floating-point values from xmm2/mem to xmm1."
"VMOVAPS ymm1, ymm2/m256","VEX.256.0F.WIG 28 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move aligned packed single-precision floating-point values from ymm2/mem to ymm1."
"VMOVAPS xmm2/m128, xmm1","VEX.128.0F.WIG 29 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move aligned packed single-precision floating-point values from xmm1 to xmm2/mem."
"VMOVAPS ymm2/m256, ymm1","VEX.256.0F.WIG 29 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move aligned packed single-precision floating-point values from ymm1 to ymm2/mem."
"VMOVD xmm1, rw/mw","VEX.128.66.0F.W0 6E /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move doubleword from r/m to xmm1."
"VMOVD rw/mw, xmm1","VEX.128.66.0F.W0 7E /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move doubleword from xmm1 register to r/m."
"VMOVDDUP xmm1, xmm2/m64","VEX.128.F2.0F.WIG 12 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move double-precision floating-point value from xmm2/m64 and duplicate into xmm1."
"VMOVDDUP ymm1, ymm2/m256","VEX.256.F2.0F.WIG 12 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move even index double-precision floating-point values from ymm2/mem and duplicate each element into ymm1."
"VMOVDQA xmm1, xmm2/m128","VEX.128.66.0F.WIG 6F /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move aligned packed integer values from xmm2/mem to xmm1."
"VMOVDQA ymm1, ymm2/m256","VEX.256.66.0F.WIG 6F /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move aligned packed integer values from ymm2/mem to ymm1."
"VMOVDQA xmm2/m128, xmm1","VEX.128.66.0F.WIG 7F /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move aligned packed integer values from xmm1 to xmm2/mem."
"VMOVDQA ymm2/m256, ymm1","VEX.256.66.0F.WIG 7F /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move aligned packed integer values from ymm1 to ymm2/mem."
"VMOVDQU xmm1, xmm2/m128","VEX.128.F3.0F.WIG 6F /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move unaligned packed integer values from xmm2/m128 to xmm1."
"VMOVDQU ymm1, ymm2/m256","VEX.256.F3.0F.WIG 6F /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move unaligned packed integer values from ymm2/m256 to ymm1."
"VMOVDQU xmm2/m128, xmm1","VEX.128.F3.0F.WIG 7F /r","Valid","Valid","Invalid","AVX","ModRM:r/m (r)","ModRM:reg (w)","","","","Move unaligned packed integer values from xmm1 to xmm2/m128."
"VMOVDQU ymm2/m256, ymm1","VEX.256.F3.0F.WIG 7F /r","Valid","Valid","Invalid","AVX","ModRM:r/m (r)","ModRM:reg (w)","","","","Move unaligned packed integer values from ymm1 to ymm2/m256."
"VMOVHPD xmm2, xmm1, m64","VEX.128.66.0F.WIG 16 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Merge double-precision floating-point value from m64 and the low quadword of xmm1."
"VMOVHPD m64, xmm1","VEX.128.66.0F.WIG 17 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move double-precision floating-point value from high quadword of xmm1 to m64."
"VMOVHPS xmm2, xmm1, m64","VEX.128.0F.WIG 16 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Merge two packed single-precision floating-point values from m64 and the low quadword of xmm1."
"VMOVHPS m64, xmm1","VEX.128.0F.WIG 17 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move two packed single-precision floating-point values from high quadword of xmm1 to m64."
"VMOVLPD xmm2, xmm1, m64","VEX.128.66.0F.WIG 12 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Merge double-precision floating-point value from m64 and the high quadword of xmm1."
"VMOVLPD m64, xmm1","VEX.128.66.0F.WIG 13 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move double-precision floating-point value from low quadword of xmm1 to m64."
"VMOVLPS xmm2, xmm1, m64","VEX.128.0F.WIG 12 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Merge two packed single-precision floating-point values from m64 and the high quadword of xmm1."
"VMOVLPS m64, xmm1","VEX.128.0F.WIG 13 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move two packed single-precision floating-point values from low quadword of xmm1 to m64."
"VMOVMSKPD rw, xmm2","VEX.128.66.0F.WIG 50 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Extract 2-bit sign mask from xmm2 and store in reg. The upper bits of r are zeroed."
"VMOVMSKPD rw, ymm2","VEX.256.66.0F.WIG 50 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Extract 4-bit sign mask from ymm2 and store in reg. The upper bits of r are zeroed."
"VMOVMSKPS rw, xmm2","VEX.128.0F.WIG 50 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Extract 4-bit sign mask from xmm2 and store in reg. The upper bits of r are zeroed."
"VMOVMSKPS rw, ymm2","VEX.256.0F.WIG 50 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Extract 8-bit sign mask from ymm2 and store in reg. The upper bits of r are zeroed."
"VMOVNTDQ m128, xmm1","VEX.128.66.0F.WIG E7 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move packed integer values in xmm1 to m128 using non-temporal hint."
"VMOVNTDQ m256, ymm1","VEX.256.66.0F.WIG E7 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move packed integer values in ymm1 to m256 using non-temporal hint."
"VMOVNTDQA xmm1, m128","VEX.128.66.0F38.WIG 2A /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move double quadword from m128 to xmm using non-temporal hint if WC memory type."
"VMOVNTPD m128, xmm1","VEX.128.66.0F.WIG 2B /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move packed double-precision values in xmm1 to m128 using non-temporal hint."
"VMOVNTPD m256, ymm1","VEX.256.66.0F.WIG 2B /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move packed double-precision values in ymm1 to m256 using non-temporal hint."
"VMOVNTPS m128, xmm1","VEX.128.0F.WIG 2B /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move packed single-precision values xmm1 to mem using non-temporal hint."
"VMOVNTPS m256, ymm1","VEX.256.0F.WIG 2B /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move packed single-precision values ymm1 to mem using non-temporal hint."
"VMOVQ xmm1, rw/mw","VEX.128.66.0F.W1 6E /r","Valid","Invalid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move quadword from r/m to xmm1."
"VMOVQ rw/mw, xmm1","VEX.128.66.0F.W1 7E /r","Valid","Invalid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move quadword from xmm1 register to r/m."
"VMOVQ xmm1, xmm2/m64","VEX.128.F3.0F.WIG 7E /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move quadword from xmm2 to xmm1."
"VMOVQ xmm1/m64, xmm2","VEX.128.66.0F.WIG D6 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move quadword from xmm2 register to xmm1/m64."
"VMOVSD xmm1, m64","VEX.LIG.F2.0F.WIG 10 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Load scalar double-precision floating-point value from m64 to xmm1 register."
"VMOVSD xmm1, xmm2, xmm3","VEX.LIG.F2.0F.WIG 10 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Merge scalar double-precision floating-point value from xmm2 and xmm3 to xmm1 register."
"VMOVSD m64, xmm1","VEX.LIG.F2.0F.WIG 11 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Store scalar double-precision floating-point value from xmm1 register to m64."
"VMOVSD xmm1, xmm2, xmm3","VEX.LIG.F2.0F.WIG 11 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","VEX.vvvv (r)","ModRM:reg (r)","","","Merge scalar double-precision floating-point value from xmm2 and xmm3 registers to xmm1."
"VMOVSHDUP xmm1, xmm2/m128","VEX.128.F3.0F.WIG 16 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move odd index single-precision floating-point values from xmm2/mem and duplicate each element into xmm1."
"VMOVSHDUP ymm1, ymm2/m256","VEX.256.F3.0F.WIG 16 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move odd index single-precision floating-point values from ymm2/mem and duplicate each element into ymm1."
"VMOVSLDUP xmm1, xmm2/m128","VEX.128.F3.0F.WIG 12 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move even index single-precision floating-point values from xmm2/mem and duplicate each element into xmm1."
"VMOVSLDUP ymm1, ymm2/m256","VEX.256.F3.0F.WIG 12 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move even index single-precision floating-point values from ymm2/mem and duplicate each element into ymm1."
"VMOVSS xmm1, m32","VEX.LIG.F3.0F.WIG 10 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Load scalar single-precision floating-point value from m32 to xmm1 register."
"VMOVSS xmm1, xmm2, xmm3","VEX.LIG.F3.0F.WIG 10 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Merge scalar single-precision floating-point value from xmm2 and xmm3 to xmm1 register"
"VMOVSS m32, xmm1","VEX.LIG.F3.0F.WIG 11 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move scalar single-precision floating-point value from xmm1 register to m32."
"VMOVSS xmm1, xmm2, xmm3","VEX.LIG.F3.0F.WIG 11 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","VEX.vvvv (r)","ModRM:reg (r)","","","Move scalar single-precision floating-point value from xmm2 and xmm3 to xmm1 register."
"VMOVUPD xmm1, xmm2/m128","VEX.128.66.0F.WIG 10 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move unaligned packed double-precision floating-point from xmm2/mem to xmm1."
"VMOVUPD ymm1, ymm2/m256","VEX.256.66.0F.WIG 10 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move unaligned packed double-precision floating-point from ymm2/mem to ymm1."
"VMOVUPD xmm2/m128, xmm1","VEX.128.66.0F.WIG 11 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move unaligned packed double-precision floating-point from xmm1 to xmm2/mem."
"VMOVUPD ymm2/m256, ymm1","VEX.256.66.0F.WIG 11 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move unaligned packed double-precision floating-point from ymm1 to ymm2/mem."
"VMOVUPS xmm1, xmm2/m128","VEX.128.0F.WIG 10 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move unaligned packed single-precision floating-point from xmm2/mem to xmm1."
"VMOVUPS ymm1, ymm2/m256","VEX.256.0F.WIG 10 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Move unaligned packed single-precision floating-point from ymm2/mem to ymm1."
"VMOVUPS xmm2/m128, xmm1","VEX.128.0F.WIG 11 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move unaligned packed single-precision floating-point from xmm1 to xmm2/mem."
"VMOVUPS ymm2/m256, ymm1","VEX.256.0F.WIG 11 /r","Valid","Valid","Invalid","AVX","ModRM:r/m (w)","ModRM:reg (r)","","","","Move unaligned packed single-precision floating-point from ymm1 to ymm2/mem."
"VMPSADBW xmm1, xmm2, xmm3/m128, ib","VEX.128.66.0F3A.WIG 42 /r ib","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","ib","","Sums absolute 8-bit integer difference of adjacent groups of 4 byte integers in xmm2 and xmm3/m128 and writes the results in xmm1. Starting offsets within xmm2 and xmm3/m128 are determined by ib."
"VMULPD xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG 59 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Multiply packed double-precision floating-point values in xmm3/m128 with xmm2 and store result in xmm1."
"VMULPD ymm1, ymm2, ymm3/m256","VEX.256.66.0F.WIG 59 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Multiply packed double-precision floating-point values in ymm3/m256 with ymm2 and store result in ymm1."
"VMULPS xmm1, xmm2, xmm3/m128","VEX.128.0F.WIG 59 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Multiply packed single-precision floating-point values in xmm3/m128 with xmm2 and store result in xmm1."
"VMULPS ymm1, ymm2, ymm3/m256","VEX.256.0F.WIG 59 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Multiply packed single-precision floating-point values in ymm3/m256 with ymm2 and store result in ymm1."
"VMULSD xmm1, xmm2, xmm3/m64","VEX.LIG.F2.0F.WIG 59 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Multiply the low double-precision floating-point value in xmm3/m64 by low double-precision floating-point value in xmm2."
"VMULSS xmm1, xmm2, xmm3/m32","VEX.LIG.F3.0F.WIG 59 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Multiply the low single-precision floating-point value in xmm3/m32 by the low single-precision floating-point value in xmm2."
"VORPD xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG 56 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the bitwise logical OR of packed double-precision floating-point values in xmm2 and xmm3/mem."
"VORPD ymm1, ymm2, ymm3/m256","VEX.256.66.0F.WIG 56 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the bitwise logical OR of packed double-precision floating-point values in ymm2 and ymm3/mem."
"VORPS xmm1, xmm2, xmm3/m128","VEX.128.0F.WIG 56 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the bitwise logical OR of packed single-precision floating-point values in xmm2 and xmm3/mem."
"VORPS ymm1, ymm2, ymm3/m256","VEX.256.0F.WIG 56 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Return the bitwise logical OR of packed single-precision floating-point values in ymm2 and ymm3/mem."
"VPABSB xmm1, xmm2/m128","VEX.128.66.0F38.WIG 1C /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Compute the absolute value of bytes in xmm2/m128 and store UNSIGNED result in xmm1."
"VPABSD xmm1, xmm2/m128","VEX.128.66.0F38.WIG 1E /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Compute the absolute value of 32-bit integers in xmm2/m128 and store UNSIGNED result in xmm1."
"VPABSW xmm1, xmm2/m128","VEX.128.66.0F38.WIG 1D /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","ModRM:r/m (r)","","","","Compute the absolute value of 16-bit integers in xmm2/m128 and store UNSIGNED result in xmm1."
"VPACKSSDW xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG 6B /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Converts 4 packed signed doubleword integers from xmm2 and from xmm3/m128 into 8 packed signed word integers in xmm1 using signed saturation."
"VPACKSSWB xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG 63 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Converts 8 packed signed word integers from xmm2 and from xmm3/m128 into 16 packed signed byte integers in xmm1 using signed saturation."
"VPACKUSDW xmm1, xmm2, xmm3/m128","VEX.128.66.0F38.WIG 2B /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Convert 4 packed signed doubleword integers from xmm2 and 4 packed signed doubleword integers from xmm3/m128 into 8 packed unsigned word integers in xmm1 using unsigned saturation."
"VPACKUSWB xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG 67 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Converts 8 signed word integers from xmm2 and 8 signed word integers from xmm3/m128 into 16 unsigned byte integers in xmm1 using unsigned saturation."
"VPADDB xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG FC /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Add packed byte integers from xmm2, and xmm3/m128 and store in xmm1."
"VPADDD xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG FE /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Add packed doubleword integers from xmm2, xmm3/m128 and store in xmm1."
"VPADDQ xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG D4 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Add packed quadword integers from xmm2, xmm3/m128 and store in xmm1."
"VPADDSB xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG EC /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Add packed signed byte integers from xmm3/m128 and xmm2 saturate the results."
"VPADDSW xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG ED /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Add packed signed word integers from xmm3/m128 and xmm2 and saturate the results."
"VPADDUSB xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG DC /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Add packed unsigned byte integers from xmm3/m128 to xmm2 and saturate the results."
"VPADDUSW xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG DD /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Add packed unsigned word integers from xmm3/m128 to xmm2 and saturate the results."
"VPADDW xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG FD /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Add packed word integers from xmm2, xmm3/m128 and store in xmm1."
"VPALIGNR xmm1, xmm2, xmm3/m128, ib","VEX.128.66.0F3A.WIG 0F /r ib","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","ib","","Concatenate xmm2 and xmm3/m128, extract byte aligned result shifted to the right by constant value in ib and result is stored in xmm1."
"VPAND xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG DB /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Bitwise AND of xmm3/m128 and xmm."
"VPANDN xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG DF /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Bitwise AND NOT of xmm3/m128 and xmm2."
"VPAVGB xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG E0 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Average packed unsigned byte integers from xmm3/m128 and xmm2 with rounding."
"VPAVGW xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG E3 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Average packed unsigned word integers from xmm3/m128 and xmm2 with rounding."
"VPBLENDVB xmm1, xmm2, xmm3/m128, xmm4","VEX.128.66.0F3A.W0 4C /r /is4","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","ib[7:4]","","Select byte values from xmm2 and xmm3/m128 using mask bits in the specified mask register, xmm4, and store the values into xmm1."
"VPBLENDW xmm1, xmm2, xmm3/m128, ib","VEX.128.66.0F3A.WIG 0E /r ib","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","ib","","Select words from xmm2 and xmm3/m128 from mask specified in ib and store the values into xmm1."
"VPCMPEQB xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG 74 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Compare packed bytes in xmm3/m128 and xmm2 for equality."
"VPCMPEQD xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG 76 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Compare packed doublewords in xmm3/m128 and xmm2 for equality."
"VPCMPEQQ xmm1, xmm2, xmm3/m128","VEX.128.66.0F38.WIG 29 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Compare packed quadwords in xmm3/m128 and xmm2 for equality."
"VPCMPEQW xmm1, xmm2, xmm3/m128","VEX.128.66.0F.WIG 75 /r","Valid","Valid","Invalid","AVX","ModRM:reg (w)","VEX.vvvv (r)","ModRM:r/m (r)","","","Compare packed words in xmm3/m128 and xmm2 for equality."
